ID,Date,Season,Team,Opponent,Venue,Goals,Rk_x,G-PK_x,Age_x,W_x,D_x,L_x,GD_x,Pts_x,GF_x,WR_x,Rk_y,G-PK_y,Age_y,W_y,D_y,L_y,GD_y,Pts_y,GF_y,WR_y
123,2017-10-28,2017,Grand Bodø,Vålerenga,Home,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,2017-10-28,2017,Vålerenga,Grand Bodø,Away,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,2017-10-28,2017,Medkila,Kolbotn,Home,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,2017-10-28,2017,Kolbotn,Medkila,Away,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,2017-10-28,2017,Trondheims-Ørn,Avaldsnes,Home,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,2017-10-28,2017,Avaldsnes,Trondheims-Ørn,Away,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,2017-11-04,2017,Klepp,Arna-Bjørnar,Home,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,2017-11-04,2017,Arna-Bjørnar,Klepp,Away,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,2017-11-04,2017,Stabæk,Trondheims-Ørn,Home,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,2017-11-04,2017,Trondheims-Ørn,Stabæk,Away,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,2017-11-04,2017,Avaldsnes,Medkila,Home,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,2017-11-04,2017,Medkila,Avaldsnes,Away,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,2017-11-04,2017,Kolbotn,Grand Bodø,Home,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,2017-11-04,2017,Grand Bodø,Kolbotn,Away,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,2017-11-04,2017,Sandviken,Røa,Home,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,2017-11-04,2017,Røa,Sandviken,Away,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,2017-11-04,2017,Vålerenga,LSK Kvinner,Home,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,2017-11-04,2017,LSK Kvinner,Vålerenga,Away,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,2018-03-24,2018,Sandviken,Kolbotn,Home,0,9.0,23.0,24.4,4.0,6.0,12.0,-11.0,18.0,23.0,0.18181818181818182,10.0,16.0,21.9,4.0,3.0,15.0,-26.0,15.0,17.0,0.18181818181818182
132,2018-03-24,2018,Kolbotn,Sandviken,Away,1,10.0,16.0,21.9,4.0,3.0,15.0,-26.0,15.0,17.0,0.18181818181818182,9.0,23.0,24.4,4.0,6.0,12.0,-11.0,18.0,23.0,0.18181818181818182
133,2018-03-24,2018,Klepp,Arna-Bjørnar,Home,1,4.0,31.0,23.5,12.0,4.0,6.0,10.0,40.0,34.0,0.5454545454545454,6.0,36.0,22.0,9.0,8.0,5.0,11.0,35.0,39.0,0.4090909090909091
133,2018-03-24,2018,Arna-Bjørnar,Klepp,Away,2,6.0,36.0,22.0,9.0,8.0,5.0,11.0,35.0,39.0,0.4090909090909091,4.0,31.0,23.5,12.0,4.0,6.0,10.0,40.0,34.0,0.5454545454545454
134,2018-03-24,2018,Grand Bodø,Trondheims-Ørn,Home,2,11.0,29.0,22.7,2.0,2.0,18.0,-50.0,8.0,30.0,0.09090909090909091,8.0,36.0,22.1,8.0,6.0,8.0,0.0,30.0,36.0,0.36363636363636365
134,2018-03-24,2018,Trondheims-Ørn,Grand Bodø,Away,1,8.0,36.0,22.1,8.0,6.0,8.0,0.0,30.0,36.0,0.36363636363636365,11.0,29.0,22.7,2.0,2.0,18.0,-50.0,8.0,30.0,0.09090909090909091
135,2018-03-24,2018,Røa,Lyn,Home,1,5.0,42.0,22.8,11.0,4.0,7.0,14.0,37.0,42.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,2018-03-24,2018,Lyn,Røa,Away,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,42.0,22.8,11.0,4.0,7.0,14.0,37.0,42.0,0.5
136,2018-03-24,2018,Vålerenga,LSK Kvinner,Home,0,7.0,38.0,25.8,10.0,4.0,8.0,5.0,34.0,38.0,0.45454545454545453,1.0,65.0,24.2,19.0,2.0,1.0,50.0,59.0,68.0,0.8636363636363636
136,2018-03-24,2018,LSK Kvinner,Vålerenga,Away,5,1.0,65.0,24.2,19.0,2.0,1.0,50.0,59.0,68.0,0.8636363636363636,7.0,38.0,25.8,10.0,4.0,8.0,5.0,34.0,38.0,0.45454545454545453
137,2018-03-28,2018,Arna-Bjørnar,Grand Bodø,Home,5,6.0,36.0,22.0,9.0,8.0,5.0,11.0,35.0,39.0,0.4090909090909091,11.0,29.0,22.7,2.0,2.0,18.0,-50.0,8.0,30.0,0.09090909090909091
137,2018-03-28,2018,Grand Bodø,Arna-Bjørnar,Away,0,11.0,29.0,22.7,2.0,2.0,18.0,-50.0,8.0,30.0,0.09090909090909091,6.0,36.0,22.0,9.0,8.0,5.0,11.0,35.0,39.0,0.4090909090909091
138,2018-03-29,2018,LSK Kvinner,Sandviken,Home,6,1.0,65.0,24.2,19.0,2.0,1.0,50.0,59.0,68.0,0.8636363636363636,9.0,23.0,24.4,4.0,6.0,12.0,-11.0,18.0,23.0,0.18181818181818182
138,2018-03-29,2018,Sandviken,LSK Kvinner,Away,0,9.0,23.0,24.4,4.0,6.0,12.0,-11.0,18.0,23.0,0.18181818181818182,1.0,65.0,24.2,19.0,2.0,1.0,50.0,59.0,68.0,0.8636363636363636
139,2018-03-31,2018,Trondheims-Ørn,Stabæk,Home,1,8.0,36.0,22.1,8.0,6.0,8.0,0.0,30.0,36.0,0.36363636363636365,3.0,44.0,25.5,13.0,4.0,5.0,23.0,43.0,46.0,0.5909090909090909
139,2018-03-31,2018,Stabæk,Trondheims-Ørn,Away,0,3.0,44.0,25.5,13.0,4.0,5.0,23.0,43.0,46.0,0.5909090909090909,8.0,36.0,22.1,8.0,6.0,8.0,0.0,30.0,36.0,0.36363636363636365
140,2018-04-14,2018,Klepp,Lyn,Home,3,4.0,31.0,23.5,12.0,4.0,6.0,10.0,40.0,34.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2018-04-14,2018,Lyn,Klepp,Away,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,31.0,23.5,12.0,4.0,6.0,10.0,40.0,34.0,0.5454545454545454
141,2018-04-14,2018,Røa,LSK Kvinner,Home,2,5.0,42.0,22.8,11.0,4.0,7.0,14.0,37.0,42.0,0.5,1.0,65.0,24.2,19.0,2.0,1.0,50.0,59.0,68.0,0.8636363636363636
141,2018-04-14,2018,LSK Kvinner,Røa,Away,5,1.0,65.0,24.2,19.0,2.0,1.0,50.0,59.0,68.0,0.8636363636363636,5.0,42.0,22.8,11.0,4.0,7.0,14.0,37.0,42.0,0.5
142,2018-04-14,2018,Stabæk,Arna-Bjørnar,Home,2,3.0,44.0,25.5,13.0,4.0,5.0,23.0,43.0,46.0,0.5909090909090909,6.0,36.0,22.0,9.0,8.0,5.0,11.0,35.0,39.0,0.4090909090909091
142,2018-04-14,2018,Arna-Bjørnar,Stabæk,Away,2,6.0,36.0,22.0,9.0,8.0,5.0,11.0,35.0,39.0,0.4090909090909091,3.0,44.0,25.5,13.0,4.0,5.0,23.0,43.0,46.0,0.5909090909090909
143,2018-04-15,2018,Sandviken,Trondheims-Ørn,Home,3,9.0,23.0,24.4,4.0,6.0,12.0,-11.0,18.0,23.0,0.18181818181818182,8.0,36.0,22.1,8.0,6.0,8.0,0.0,30.0,36.0,0.36363636363636365
143,2018-04-15,2018,Trondheims-Ørn,Sandviken,Away,1,8.0,36.0,22.1,8.0,6.0,8.0,0.0,30.0,36.0,0.36363636363636365,9.0,23.0,24.4,4.0,6.0,12.0,-11.0,18.0,23.0,0.18181818181818182
144,2018-04-15,2018,Grand Bodø,Avaldsnes,Home,0,11.0,29.0,22.7,2.0,2.0,18.0,-50.0,8.0,30.0,0.09090909090909091,2.0,48.0,25.5,15.0,3.0,4.0,34.0,48.0,51.0,0.6818181818181818
144,2018-04-15,2018,Avaldsnes,Grand Bodø,Away,1,2.0,48.0,25.5,15.0,3.0,4.0,34.0,48.0,51.0,0.6818181818181818,11.0,29.0,22.7,2.0,2.0,18.0,-50.0,8.0,30.0,0.09090909090909091
145,2018-04-15,2018,Vålerenga,Kolbotn,Home,2,7.0,38.0,25.8,10.0,4.0,8.0,5.0,34.0,38.0,0.45454545454545453,10.0,16.0,21.9,4.0,3.0,15.0,-26.0,15.0,17.0,0.18181818181818182
145,2018-04-15,2018,Kolbotn,Vålerenga,Away,3,10.0,16.0,21.9,4.0,3.0,15.0,-26.0,15.0,17.0,0.18181818181818182,7.0,38.0,25.8,10.0,4.0,8.0,5.0,34.0,38.0,0.45454545454545453
146,2018-04-21,2018,Trondheims-Ørn,Røa,Home,1,8.0,36.0,22.1,8.0,6.0,8.0,0.0,30.0,36.0,0.36363636363636365,5.0,42.0,22.8,11.0,4.0,7.0,14.0,37.0,42.0,0.5
146,2018-04-21,2018,Røa,Trondheims-Ørn,Away,0,5.0,42.0,22.8,11.0,4.0,7.0,14.0,37.0,42.0,0.5,8.0,36.0,22.1,8.0,6.0,8.0,0.0,30.0,36.0,0.36363636363636365
147,2018-04-21,2018,LSK Kvinner,Stabæk,Home,1,1.0,65.0,24.2,19.0,2.0,1.0,50.0,59.0,68.0,0.8636363636363636,3.0,44.0,25.5,13.0,4.0,5.0,23.0,43.0,46.0,0.5909090909090909
147,2018-04-21,2018,Stabæk,LSK Kvinner,Away,0,3.0,44.0,25.5,13.0,4.0,5.0,23.0,43.0,46.0,0.5909090909090909,1.0,65.0,24.2,19.0,2.0,1.0,50.0,59.0,68.0,0.8636363636363636
148,2018-04-21,2018,Arna-Bjørnar,Sandviken,Home,1,6.0,36.0,22.0,9.0,8.0,5.0,11.0,35.0,39.0,0.4090909090909091,9.0,23.0,24.4,4.0,6.0,12.0,-11.0,18.0,23.0,0.18181818181818182
148,2018-04-21,2018,Sandviken,Arna-Bjørnar,Away,2,9.0,23.0,24.4,4.0,6.0,12.0,-11.0,18.0,23.0,0.18181818181818182,6.0,36.0,22.0,9.0,8.0,5.0,11.0,35.0,39.0,0.4090909090909091
149,2018-04-22,2018,Klepp,Grand Bodø,Home,6,4.0,31.0,23.5,12.0,4.0,6.0,10.0,40.0,34.0,0.5454545454545454,11.0,29.0,22.7,2.0,2.0,18.0,-50.0,8.0,30.0,0.09090909090909091
149,2018-04-22,2018,Grand Bodø,Klepp,Away,0,11.0,29.0,22.7,2.0,2.0,18.0,-50.0,8.0,30.0,0.09090909090909091,4.0,31.0,23.5,12.0,4.0,6.0,10.0,40.0,34.0,0.5454545454545454
150,2018-04-22,2018,Avaldsnes,Vålerenga,Home,0,2.0,48.0,25.5,15.0,3.0,4.0,34.0,48.0,51.0,0.6818181818181818,7.0,38.0,25.8,10.0,4.0,8.0,5.0,34.0,38.0,0.45454545454545453
150,2018-04-22,2018,Vålerenga,Avaldsnes,Away,3,7.0,38.0,25.8,10.0,4.0,8.0,5.0,34.0,38.0,0.45454545454545453,2.0,48.0,25.5,15.0,3.0,4.0,34.0,48.0,51.0,0.6818181818181818
151,2018-04-28,2018,Vålerenga,Stabæk,Home,5,7.0,38.0,25.8,10.0,4.0,8.0,5.0,34.0,38.0,0.45454545454545453,3.0,44.0,25.5,13.0,4.0,5.0,23.0,43.0,46.0,0.5909090909090909
151,2018-04-28,2018,Stabæk,Vålerenga,Away,0,3.0,44.0,25.5,13.0,4.0,5.0,23.0,43.0,46.0,0.5909090909090909,7.0,38.0,25.8,10.0,4.0,8.0,5.0,34.0,38.0,0.45454545454545453
152,2018-04-28,2018,Sandviken,Avaldsnes,Home,1,9.0,23.0,24.4,4.0,6.0,12.0,-11.0,18.0,23.0,0.18181818181818182,2.0,48.0,25.5,15.0,3.0,4.0,34.0,48.0,51.0,0.6818181818181818
152,2018-04-28,2018,Avaldsnes,Sandviken,Away,0,2.0,48.0,25.5,15.0,3.0,4.0,34.0,48.0,51.0,0.6818181818181818,9.0,23.0,24.4,4.0,6.0,12.0,-11.0,18.0,23.0,0.18181818181818182
153,2018-04-28,2018,Lyn,Arna-Bjørnar,Home,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36.0,22.0,9.0,8.0,5.0,11.0,35.0,39.0,0.4090909090909091
153,2018-04-28,2018,Arna-Bjørnar,Lyn,Away,1,6.0,36.0,22.0,9.0,8.0,5.0,11.0,35.0,39.0,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,2018-04-29,2018,Kolbotn,LSK Kvinner,Home,0,10.0,16.0,21.9,4.0,3.0,15.0,-26.0,15.0,17.0,0.18181818181818182,1.0,65.0,24.2,19.0,2.0,1.0,50.0,59.0,68.0,0.8636363636363636
154,2018-04-29,2018,LSK Kvinner,Kolbotn,Away,5,1.0,65.0,24.2,19.0,2.0,1.0,50.0,59.0,68.0,0.8636363636363636,10.0,16.0,21.9,4.0,3.0,15.0,-26.0,15.0,17.0,0.18181818181818182
155,2018-04-29,2018,Trondheims-Ørn,Klepp,Home,0,8.0,36.0,22.1,8.0,6.0,8.0,0.0,30.0,36.0,0.36363636363636365,4.0,31.0,23.5,12.0,4.0,6.0,10.0,40.0,34.0,0.5454545454545454
155,2018-04-29,2018,Klepp,Trondheims-Ørn,Away,1,4.0,31.0,23.5,12.0,4.0,6.0,10.0,40.0,34.0,0.5454545454545454,8.0,36.0,22.1,8.0,6.0,8.0,0.0,30.0,36.0,0.36363636363636365
156,2018-04-29,2018,Røa,Grand Bodø,Home,4,5.0,42.0,22.8,11.0,4.0,7.0,14.0,37.0,42.0,0.5,11.0,29.0,22.7,2.0,2.0,18.0,-50.0,8.0,30.0,0.09090909090909091
156,2018-04-29,2018,Grand Bodø,Røa,Away,1,11.0,29.0,22.7,2.0,2.0,18.0,-50.0,8.0,30.0,0.09090909090909091,5.0,42.0,22.8,11.0,4.0,7.0,14.0,37.0,42.0,0.5
157,2018-05-01,2018,Stabæk,Avaldsnes,Home,4,3.0,44.0,25.5,13.0,4.0,5.0,23.0,43.0,46.0,0.5909090909090909,2.0,48.0,25.5,15.0,3.0,4.0,34.0,48.0,51.0,0.6818181818181818
157,2018-05-01,2018,Avaldsnes,Stabæk,Away,2,2.0,48.0,25.5,15.0,3.0,4.0,34.0,48.0,51.0,0.6818181818181818,3.0,44.0,25.5,13.0,4.0,5.0,23.0,43.0,46.0,0.5909090909090909
158,2018-05-02,2018,Lyn,Vålerenga,Home,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,38.0,25.8,10.0,4.0,8.0,5.0,34.0,38.0,0.45454545454545453
158,2018-05-02,2018,Vålerenga,Lyn,Away,1,7.0,38.0,25.8,10.0,4.0,8.0,5.0,34.0,38.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,2018-05-05,2018,Klepp,Vålerenga,Home,3,4.0,31.0,23.5,12.0,4.0,6.0,10.0,40.0,34.0,0.5454545454545454,7.0,38.0,25.8,10.0,4.0,8.0,5.0,34.0,38.0,0.45454545454545453
159,2018-05-05,2018,Vålerenga,Klepp,Away,0,7.0,38.0,25.8,10.0,4.0,8.0,5.0,34.0,38.0,0.45454545454545453,4.0,31.0,23.5,12.0,4.0,6.0,10.0,40.0,34.0,0.5454545454545454
160,2018-05-05,2018,LSK Kvinner,Trondheims-Ørn,Home,5,1.0,65.0,24.2,19.0,2.0,1.0,50.0,59.0,68.0,0.8636363636363636,8.0,36.0,22.1,8.0,6.0,8.0,0.0,30.0,36.0,0.36363636363636365
160,2018-05-05,2018,Trondheims-Ørn,LSK Kvinner,Away,0,8.0,36.0,22.1,8.0,6.0,8.0,0.0,30.0,36.0,0.36363636363636365,1.0,65.0,24.2,19.0,2.0,1.0,50.0,59.0,68.0,0.8636363636363636
161,2018-05-05,2018,Avaldsnes,Lyn,Home,3,2.0,48.0,25.5,15.0,3.0,4.0,34.0,48.0,51.0,0.6818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,2018-05-05,2018,Lyn,Avaldsnes,Away,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,48.0,25.5,15.0,3.0,4.0,34.0,48.0,51.0,0.6818181818181818
162,2018-05-05,2018,Arna-Bjørnar,Kolbotn,Home,1,6.0,36.0,22.0,9.0,8.0,5.0,11.0,35.0,39.0,0.4090909090909091,10.0,16.0,21.9,4.0,3.0,15.0,-26.0,15.0,17.0,0.18181818181818182
162,2018-05-05,2018,Kolbotn,Arna-Bjørnar,Away,1,10.0,16.0,21.9,4.0,3.0,15.0,-26.0,15.0,17.0,0.18181818181818182,6.0,36.0,22.0,9.0,8.0,5.0,11.0,35.0,39.0,0.4090909090909091
163,2018-05-06,2018,Grand Bodø,Sandviken,Home,1,11.0,29.0,22.7,2.0,2.0,18.0,-50.0,8.0,30.0,0.09090909090909091,9.0,23.0,24.4,4.0,6.0,12.0,-11.0,18.0,23.0,0.18181818181818182
163,2018-05-06,2018,Sandviken,Grand Bodø,Away,3,9.0,23.0,24.4,4.0,6.0,12.0,-11.0,18.0,23.0,0.18181818181818182,11.0,29.0,22.7,2.0,2.0,18.0,-50.0,8.0,30.0,0.09090909090909091
164,2018-05-06,2018,Stabæk,Røa,Home,1,3.0,44.0,25.5,13.0,4.0,5.0,23.0,43.0,46.0,0.5909090909090909,5.0,42.0,22.8,11.0,4.0,7.0,14.0,37.0,42.0,0.5
164,2018-05-06,2018,Røa,Stabæk,Away,3,5.0,42.0,22.8,11.0,4.0,7.0,14.0,37.0,42.0,0.5,3.0,44.0,25.5,13.0,4.0,5.0,23.0,43.0,46.0,0.5909090909090909
165,2018-05-12,2018,Røa,Avaldsnes,Home,2,5.0,42.0,22.8,11.0,4.0,7.0,14.0,37.0,42.0,0.5,2.0,48.0,25.5,15.0,3.0,4.0,34.0,48.0,51.0,0.6818181818181818
165,2018-05-12,2018,Avaldsnes,Røa,Away,0,2.0,48.0,25.5,15.0,3.0,4.0,34.0,48.0,51.0,0.6818181818181818,5.0,42.0,22.8,11.0,4.0,7.0,14.0,37.0,42.0,0.5
166,2018-05-12,2018,Sandviken,Klepp,Home,1,9.0,23.0,24.4,4.0,6.0,12.0,-11.0,18.0,23.0,0.18181818181818182,4.0,31.0,23.5,12.0,4.0,6.0,10.0,40.0,34.0,0.5454545454545454
166,2018-05-12,2018,Klepp,Sandviken,Away,0,4.0,31.0,23.5,12.0,4.0,6.0,10.0,40.0,34.0,0.5454545454545454,9.0,23.0,24.4,4.0,6.0,12.0,-11.0,18.0,23.0,0.18181818181818182
167,2018-05-12,2018,Lyn,LSK Kvinner,Home,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0,24.2,19.0,2.0,1.0,50.0,59.0,68.0,0.8636363636363636
167,2018-05-12,2018,LSK Kvinner,Lyn,Away,4,1.0,65.0,24.2,19.0,2.0,1.0,50.0,59.0,68.0,0.8636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,2018-05-12,2018,Kolbotn,Stabæk,Home,1,10.0,16.0,21.9,4.0,3.0,15.0,-26.0,15.0,17.0,0.18181818181818182,3.0,44.0,25.5,13.0,4.0,5.0,23.0,43.0,46.0,0.5909090909090909
168,2018-05-12,2018,Stabæk,Kolbotn,Away,1,3.0,44.0,25.5,13.0,4.0,5.0,23.0,43.0,46.0,0.5909090909090909,10.0,16.0,21.9,4.0,3.0,15.0,-26.0,15.0,17.0,0.18181818181818182
169,2018-05-13,2018,Trondheims-Ørn,Arna-Bjørnar,Home,2,8.0,36.0,22.1,8.0,6.0,8.0,0.0,30.0,36.0,0.36363636363636365,6.0,36.0,22.0,9.0,8.0,5.0,11.0,35.0,39.0,0.4090909090909091
169,2018-05-13,2018,Arna-Bjørnar,Trondheims-Ørn,Away,6,6.0,36.0,22.0,9.0,8.0,5.0,11.0,35.0,39.0,0.4090909090909091,8.0,36.0,22.1,8.0,6.0,8.0,0.0,30.0,36.0,0.36363636363636365
170,2018-05-13,2018,Vålerenga,Grand Bodø,Home,3,7.0,38.0,25.8,10.0,4.0,8.0,5.0,34.0,38.0,0.45454545454545453,11.0,29.0,22.7,2.0,2.0,18.0,-50.0,8.0,30.0,0.09090909090909091
170,2018-05-13,2018,Grand Bodø,Vålerenga,Away,2,11.0,29.0,22.7,2.0,2.0,18.0,-50.0,8.0,30.0,0.09090909090909091,7.0,38.0,25.8,10.0,4.0,8.0,5.0,34.0,38.0,0.45454545454545453
171,2018-05-19,2018,Sandviken,Vålerenga,Home,3,9.0,23.0,24.4,4.0,6.0,12.0,-11.0,18.0,23.0,0.18181818181818182,7.0,38.0,25.8,10.0,4.0,8.0,5.0,34.0,38.0,0.45454545454545453
171,2018-05-19,2018,Vålerenga,Sandviken,Away,0,7.0,38.0,25.8,10.0,4.0,8.0,5.0,34.0,38.0,0.45454545454545453,9.0,23.0,24.4,4.0,6.0,12.0,-11.0,18.0,23.0,0.18181818181818182
172,2018-05-19,2018,Avaldsnes,Trondheims-Ørn,Home,2,2.0,48.0,25.5,15.0,3.0,4.0,34.0,48.0,51.0,0.6818181818181818,8.0,36.0,22.1,8.0,6.0,8.0,0.0,30.0,36.0,0.36363636363636365
172,2018-05-19,2018,Trondheims-Ørn,Avaldsnes,Away,0,8.0,36.0,22.1,8.0,6.0,8.0,0.0,30.0,36.0,0.36363636363636365,2.0,48.0,25.5,15.0,3.0,4.0,34.0,48.0,51.0,0.6818181818181818
173,2018-05-19,2018,Klepp,Røa,Home,2,4.0,31.0,23.5,12.0,4.0,6.0,10.0,40.0,34.0,0.5454545454545454,5.0,42.0,22.8,11.0,4.0,7.0,14.0,37.0,42.0,0.5
173,2018-05-19,2018,Røa,Klepp,Away,1,5.0,42.0,22.8,11.0,4.0,7.0,14.0,37.0,42.0,0.5,4.0,31.0,23.5,12.0,4.0,6.0,10.0,40.0,34.0,0.5454545454545454
174,2018-05-19,2018,Arna-Bjørnar,LSK Kvinner,Home,0,6.0,36.0,22.0,9.0,8.0,5.0,11.0,35.0,39.0,0.4090909090909091,1.0,65.0,24.2,19.0,2.0,1.0,50.0,59.0,68.0,0.8636363636363636
174,2018-05-19,2018,LSK Kvinner,Arna-Bjørnar,Away,1,1.0,65.0,24.2,19.0,2.0,1.0,50.0,59.0,68.0,0.8636363636363636,6.0,36.0,22.0,9.0,8.0,5.0,11.0,35.0,39.0,0.4090909090909091
175,2018-05-19,2018,Stabæk,Lyn,Home,5,3.0,44.0,25.5,13.0,4.0,5.0,23.0,43.0,46.0,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,2018-05-19,2018,Lyn,Stabæk,Away,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,44.0,25.5,13.0,4.0,5.0,23.0,43.0,46.0,0.5909090909090909
176,2018-05-20,2018,Grand Bodø,Kolbotn,Home,1,11.0,29.0,22.7,2.0,2.0,18.0,-50.0,8.0,30.0,0.09090909090909091,10.0,16.0,21.9,4.0,3.0,15.0,-26.0,15.0,17.0,0.18181818181818182
176,2018-05-20,2018,Kolbotn,Grand Bodø,Away,2,10.0,16.0,21.9,4.0,3.0,15.0,-26.0,15.0,17.0,0.18181818181818182,11.0,29.0,22.7,2.0,2.0,18.0,-50.0,8.0,30.0,0.09090909090909091
177,2018-05-26,2018,Røa,Arna-Bjørnar,Home,2,5.0,42.0,22.8,11.0,4.0,7.0,14.0,37.0,42.0,0.5,6.0,36.0,22.0,9.0,8.0,5.0,11.0,35.0,39.0,0.4090909090909091
177,2018-05-26,2018,Arna-Bjørnar,Røa,Away,2,6.0,36.0,22.0,9.0,8.0,5.0,11.0,35.0,39.0,0.4090909090909091,5.0,42.0,22.8,11.0,4.0,7.0,14.0,37.0,42.0,0.5
178,2018-05-26,2018,Kolbotn,Klepp,Home,3,10.0,16.0,21.9,4.0,3.0,15.0,-26.0,15.0,17.0,0.18181818181818182,4.0,31.0,23.5,12.0,4.0,6.0,10.0,40.0,34.0,0.5454545454545454
178,2018-05-26,2018,Klepp,Kolbotn,Away,1,4.0,31.0,23.5,12.0,4.0,6.0,10.0,40.0,34.0,0.5454545454545454,10.0,16.0,21.9,4.0,3.0,15.0,-26.0,15.0,17.0,0.18181818181818182
179,2018-05-26,2018,Stabæk,Sandviken,Home,0,3.0,44.0,25.5,13.0,4.0,5.0,23.0,43.0,46.0,0.5909090909090909,9.0,23.0,24.4,4.0,6.0,12.0,-11.0,18.0,23.0,0.18181818181818182
179,2018-05-26,2018,Sandviken,Stabæk,Away,1,9.0,23.0,24.4,4.0,6.0,12.0,-11.0,18.0,23.0,0.18181818181818182,3.0,44.0,25.5,13.0,4.0,5.0,23.0,43.0,46.0,0.5909090909090909
180,2018-05-27,2018,Lyn,Grand Bodø,Home,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,29.0,22.7,2.0,2.0,18.0,-50.0,8.0,30.0,0.09090909090909091
180,2018-05-27,2018,Grand Bodø,Lyn,Away,1,11.0,29.0,22.7,2.0,2.0,18.0,-50.0,8.0,30.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
